store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Carefree Hwy & Cave Creek Rd,6582-243618,5310 E Carefree Hwy,,Cave Creek,Arizona,85331,US,480-575-7125,33.799678,-111.966977,Today: 05:00 to 08:30; Tomorrow: 05:00 to 08:30; Saturday: 05:00 to 08:30; Sunday: 05:00 to 07:30; Monday: 05:00 to 08:30; Tuesday: 05:00 to 08:30; Wednesday: 05:00 to 08:30,Amenities,0
Safeway-Chino Valley #1747,74416-88963,1031 N US Hwy 89,,Chino Valley,Arizona,86323,US,928-636-8358,34.7611,-112.452059,Today: 05:30 to 07:00; Tomorrow: 05:30 to 07:00; Saturday: 05:30 to 07:00; Sunday: 05:30 to 07:00; Monday: 05:30 to 07:00; Tuesday: 05:30 to 07:00; Wednesday: 05:30 to 07:00,Amenities,0
Safeway-Goodyear #2618,74446-86460,440 N Estrella Pkwy,,Goodyear,Arizona,85338,US,623-476-1708,33.451508,-112.394057,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Target Tucson El Con Mall T-1439,76195-92081,3699 E Broadway Blvd,,Tucson,Arizona,85716-5400,US,520-917-0116,32.223066,-110.914642,Today: 08:00 to 09:00; Tomorrow: 08:00 to 09:00; Saturday: 08:00 to 10:00; Sunday: 08:00 to 09:00; Monday: 08:00 to 09:00; Tuesday: 08:00 to 09:00; Wednesday: 08:00 to 09:00,Amenities,0
Fry's #668 Chandler,73701-106036,985 E. Riggs Road,,Gilbert,Arizona,85297,US,480-883-6500,33.2192,-111.7303,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
"Ellsworth & Baseline, Mesa",6756-70860,2043 S. Ellsworth Road,Suite 101,Mesa,Arizona,85207; 85208,US,480-984-6497,33.377407,-111.635548,Today: 04:00 to 10:00; Tomorrow: 04:00 to 10:30; Saturday: 04:30 to 10:30; Sunday: 04:30 to 10:00; Monday: 04:00 to 10:00; Tuesday: 04:00 to 10:00; Wednesday: 04:00 to 10:00,Amenities,0
The University of Arizona Bookstore,70053-117804,1303 E University Blvd,Ste 149,Tucson,Arizona,85719,US,,32.233106,-110.952393,Today: 07:30 to 07:00; Tomorrow: 07:30 to 07:00; Saturday: 10:00 to 05:00; Sunday: 10:00 to 05:00; Monday: 07:30 to 07:00; Tuesday: 07:30 to 07:00; Wednesday: 07:30 to 07:00,Amenities,0
USAA Phoenix Campus,9065-113971,1 Norterra Dr,,Phoenix,Arizona,85027,US,632-715-7174,33.7142,-112.1087,Today: 06:30 to 04:30; Tomorrow: 06:30 to 03:30; Saturday: Closed; Sunday: Closed; Monday: 06:30 to 04:30; Tuesday: 06:30 to 04:30; Wednesday: 06:30 to 04:30,Amenities,0
Albertsons-Yuma #931,73600-80604,2378 W 24th St,,Yuma,Arizona,85364,US,928-343-2330,32.684972,-114.648461,Today: 05:00 to 09:00; Tomorrow: 05:00 to 09:00; Saturday: 05:00 to 09:00; Sunday: 05:00 to 09:00; Monday: 05:00 to 09:00; Tuesday: 05:00 to 09:00; Wednesday: 05:00 to 09:00,Amenities,0
Fry's-Prescott # 77,17467-176604,3198 Willow Creek Rd,,,Arizona,86301,US,928-778-3717,34.601826,-112.455985,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
SuperTarget Goodyear West ST-2400,76968-129328,995 South Cotton Lane,,Goodyear,Arizona,85338,US,480-627-3275,33.45894,-112.395464,Today: 08:00 to 09:00; Tomorrow: 08:00 to 09:00; Saturday: 08:00 to 09:00; Sunday: 08:00 to 08:00; Monday: 08:00 to 09:00; Tuesday: 08:00 to 09:00; Wednesday: 08:00 to 09:00,Amenities,0
"22nd Street & Kolb, Tucson",8104-95249,6970 E. 22nd Street,#112,Tucson,Arizona,85710,US,520-584-1384,32.205515,-110.843378,Today: 04:30 to 08:00; Tomorrow: 04:30 to 08:00; Saturday: 05:30 to 08:00; Sunday: 05:30 to 08:00; Monday: 04:30 to 08:00; Tuesday: 04:30 to 08:00; Wednesday: 04:30 to 08:00,Amenities,0
Fry's-Queen Creek #682,73965-138186,155 West Combs Road,,San Tan Valley,Arizona,85140,US,480-474-6600,33.219933,-111.568744,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Bashas - Mesa #110,12504-146044,1133 N Ellsworth Rd,,Mesa,Arizona,85207,US,480-357-3300,33.436134,-111.63253,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Safeway-Phoenix #1543,74209-26810,29834 N Cave Creek Rd,,Phoenix,Arizona,85311,US,480-563-9335,33.757726,-111.9915,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
"24th & Avenue B, Yuma",10658-101045,2383 W. 24th Street,,Yuma,Arizona,85364,US,928-344-0563,32.683675,-114.648852,Today: 04:30 to 10:30; Tomorrow: 04:30 to 11:00; Saturday: 04:30 to 11:00; Sunday: 05:30 to 10:30; Monday: 04:30 to 10:30; Tuesday: 04:30 to 10:30; Wednesday: 04:30 to 10:30,Amenities,0
"115th Ave. & Buckeye, Avondale",9415-96478,11435 W. Buckeye Road,A101,Avondale,Arizona,85323,US,623-936-0591,33.434209,-112.30519,Today: 04:30 to 08:00; Tomorrow: 04:30 to 09:00; Saturday: 05:00 to 09:00; Sunday: 05:00 to 08:30; Monday: 04:30 to 08:00; Tuesday: 04:30 to 08:00; Wednesday: 04:30 to 08:00,Amenities,0
Safeway-Cottonwood #2052,74411-82504,1635 Cottonwood St,,Cottonwood,Arizona,86326,US,928-634-3711,34.727542,-112.010171,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
"Litchfield & McDowell, Goodyear",5923-37479,1375 North Litchfield Road,100,Goodyear,Arizona,85338,US,623-536-3256,33.462213,-112.355766,Today: 04:00 to 10:30; Tomorrow: 04:00 to 11:00; Saturday: 04:30 to 11:00; Sunday: 05:00 to 10:30; Monday: 04:00 to 10:30; Tuesday: 04:00 to 10:30; Wednesday: 04:00 to 10:30,Amenities,0
Safeway - Tucson #1989,79702-113972,9460 E Golf Links Rd,,Tucson,Arizona,85730,US,520-296-0042,32.190392,-110.790915,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Albertsons-Chandler #1021,73578-74774,2935 E Riggs Road,,Chandler,Arizona,85249,US,480-802-1970,33.217768,-111.790911,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Safeway-Mesa #2676,74443-94941,9101 E Baseline Rd,,Mesa,Arizona,85207; 85208,US,480-281-0161,33.377539,-111.637973,Today: 05:30 to 07:00; Tomorrow: 05:30 to 07:00; Saturday: 06:00 to 07:00; Sunday: 06:00 to 07:00; Monday: 05:30 to 07:00; Tuesday: 05:30 to 07:00; Wednesday: 05:30 to 07:00,Amenities,0
Happy Valley & 39th Ave,6539-155146,3860 W. Happy Valley Road,100,Phoenix,Arizona,85310,US,6238698906,33.713307,-112.141939,Today: 04:00 to 09:00; Tomorrow: 04:00 to 09:00; Saturday: 04:30 to 09:00; Sunday: 04:30 to 09:00; Monday: 04:00 to 09:00; Tuesday: 04:00 to 09:00; Wednesday: 04:00 to 09:00,Amenities,0
Tucson Premium Outlets,25943-230605,6401 W. Marana Center Blvd.,Suite 806,Marana,Arizona,85742,US,520-268-3116,32.374348,-111.102163,Today: 07:00 to 09:00; Tomorrow: 07:00 to 09:00; Saturday: 07:00 to 09:00; Sunday: 07:00 to 07:00; Monday: 07:00 to 09:00; Tuesday: 07:00 to 09:00; Wednesday: 07:00 to 09:00,Amenities,0
Target Yuma T-2083,76467-97575,1450 S Yuma Palms Pkwy,,Yuma,Arizona,85364,US,928-343-7470,32.704895,-114.605905,Today: 08:00 to 09:00; Tomorrow: 08:00 to 09:00; Saturday: 08:00 to 10:00; Sunday: 08:00 to 09:00; Monday: 08:00 to 09:00; Tuesday: 08:00 to 09:00; Wednesday: 08:00 to 09:00,Amenities,0
Target Phoenix SW T-2149,76596-96304,9830 W Lower Buckeye,,Phoenix,Arizona,85353,US,623-687-2136,33.421368,-112.270618,Today: 08:00 to 08:00; Tomorrow: 08:00 to 08:00; Saturday: 08:00 to 08:00; Sunday: 08:00 to 08:00; Monday: 08:00 to 08:00; Tuesday: 08:00 to 08:00; Wednesday: 08:00 to 08:00,Amenities,0
Glassford Hill Rd & Sundogs,29026-251944,3322 North Glassford Hill Road,A101,Prescott Valley,Arizona,86314,US,928-642-7505,34.591072,-112.339747,Today: 04:30 to 10:00; Tomorrow: 04:30 to 11:00; Saturday: 04:30 to 11:00; Sunday: 04:30 to 10:00; Monday: 04:30 to 10:00; Tuesday: 04:30 to 10:00; Wednesday: 04:30 to 10:00,Amenities,0
Safeway-Goodyear #1511,74198-34460,14175 W Indian Sch R,,Goodyear,Arizona,85340,US,623-935-3228,33.485717,-112.364077,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Davis Monthan AFB,75360-99029,"5405 E Granite St, Bldg 2527",,Tucson,Arizona,85748,US,520-747-2728,32.219423,-110.863429,Today: 06:00 to 07:00; Tomorrow: 06:00 to 07:00; Saturday: 07:30 to 06:00; Sunday: 08:30 to 05:00; Monday: 06:00 to 07:00; Tuesday: 06:00 to 07:00; Wednesday: 06:00 to 07:00,Amenities,0
Bashas' Queen Creek #46,72564-102069,23760 S Power Rd,,Queen Creek,Arizona,85297,US,480-279-5700,33.232365,-111.685861,Today: 06:00 to 07:00; Tomorrow: 06:00 to 07:00; Saturday: 06:00 to 07:00; Sunday: 06:00 to 07:00; Monday: 06:00 to 07:00; Tuesday: 06:00 to 07:00; Wednesday: 06:00 to 07:00,Amenities,0
Target Mesa T-639,20665-204611,1525 S Power Rd,,Mesa,Arizona,85205,US,480-396-0403,33.388903,-111.684678,Today: 08:00 to 09:00; Tomorrow: 08:00 to 09:00; Saturday: 08:00 to 09:00; Sunday: 08:00 to 08:00; Monday: 08:00 to 09:00; Tuesday: 08:00 to 09:00; Wednesday: 08:00 to 09:00,Amenities,0
"Happy Valley & I-17, Phoenix",8974-95021,2501 West Happy Valley Road,#50-1200,Phoenix,Arizona,85027,US,623-587-6499,33.711073,-112.111442,Today: 04:00 to 09:00; Tomorrow: 04:00 to 10:00; Saturday: 05:00 to 10:00; Sunday: 05:00 to 09:00; Monday: 04:00 to 09:00; Tuesday: 04:00 to 09:00; Wednesday: 04:00 to 09:00,Amenities,0
"Cortaro & I-10, Tucson",2838-92782,5970 W. Arizona Pavilions Dr,,Marana,Arizona,85743,US,520-744-3418,32.355421,-111.092411,Today: 04:00 to 10:30; Tomorrow: 04:00 to 10:30; Saturday: 04:30 to 10:30; Sunday: 04:30 to 10:30; Monday: 04:00 to 10:30; Tuesday: 04:00 to 10:30; Wednesday: 04:00 to 10:30,Amenities,0
"16th & Pacific, Yuma",14665-123164,1630 S. Pacific Avenue,#101,Yuma,Arizona,85366,US,928-782-0970,32.698071,-114.599353,Today: 04:00 to 10:30; Tomorrow: 04:00 to 10:30; Saturday: 05:00 to 10:30; Sunday: 05:00 to 10:30; Monday: 04:00 to 10:30; Tuesday: 04:00 to 10:30; Wednesday: 04:00 to 10:30,Amenities,0
99th Ave & Lower Buckeye,10931-95287,2735 S. 99th Avenue,#101,Phoenix,Arizona,85353,US,623-936-3136,33.422636,-112.271941,Today: 04:30 to 10:30; Tomorrow: 04:00 to 11:00; Saturday: 04:30 to 11:00; Sunday: 05:00 to 10:00; Monday: 04:30 to 10:30; Tuesday: 04:30 to 10:30; Wednesday: 04:30 to 10:30,Amenities,0
Frys-Prescott Valley #63,6067-145466,3100 N Glassford Hill Rd,,Prescott Valley,Arizona,86314,US,928-445-3010,34.58659,-112.34069,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Fry's Litchfield # 667,48884-245840,13710 W Camelback Rd,,Litchfield Park,Arizona,85340,US,623-334-7735,33.507164,-112.374988,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Park Place - Tucson,5927-37539,5870 East Broadway Blvd.,160,Tucson,Arizona,85748,US,520-514-1945,32.22044,-110.866669,Today: 05:30 to 09:00; Tomorrow: 05:30 to 10:00; Saturday: 06:00 to 10:00; Sunday: 06:00 to 08:00; Monday: 05:30 to 09:00; Tuesday: 05:30 to 09:00; Wednesday: 05:30 to 09:00,Amenities,0
Fry's Chandler #681,48890-245841,Gilbert & Ocotillo,,Chandler,Arizona,85249,US,14805668875,33.223404,-111.798219,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
"Power & Broadway, Mesa",14378-111373,344 S. Power Road,#101,Mesa,Arizona,85206,US,480-807-5782,33.409058,-111.685123,Today: 04:30 to 09:00; Tomorrow: 04:30 to 09:00; Saturday: 04:30 to 09:00; Sunday: 05:00 to 09:00; Monday: 04:30 to 09:00; Tuesday: 04:30 to 09:00; Wednesday: 04:30 to 09:00,Amenities,0
Safeway - Glendale #2821,20216-195245,3800 W Happy Valley Rd #107,,Phoenix,Arizona,85083,US,623-518-1946,33.712764,-112.141529,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Iron Springs & Gail Gardner Way,10799-101144,1220 Gail Gardner Way,#103,Prescott,Arizona,86305,US,928-445-7023,34.56348,-112.48778,Today: 05:00 to 07:30; Tomorrow: 05:00 to 08:30; Saturday: 05:00 to 08:30; Sunday: 05:00 to 07:30; Monday: 05:00 to 07:30; Tuesday: 05:00 to 07:30; Wednesday: 05:00 to 07:30,Amenities,0
"Ina & Thornydale, Tucson",8854-95070,3951 W. Ina Road,#101,Marana,Arizona,85741,US,520-572-7457,32.337193,-111.049968,Today: 04:00 to 10:00; Tomorrow: 04:00 to 10:00; Saturday: 04:30 to 10:00; Sunday: 04:30 to 10:00; Monday: 04:00 to 10:00; Tuesday: 04:00 to 10:00; Wednesday: 04:00 to 10:00,Amenities,0
"4th & Catalina, Yuma",13732-108188,3115 South 4th Avenue,,Yuma,Arizona,85364,US,928-344-2937,32.672038,-114.623753,Today: 04:30 to 10:00; Tomorrow: 04:30 to 10:30; Saturday: 04:30 to 10:30; Sunday: 05:00 to 10:00; Monday: 04:30 to 10:00; Tuesday: 04:30 to 10:00; Wednesday: 04:30 to 10:00,Amenities,0
Frys - Avondale #112,47792-257948,1575 N Dysart Rd,,Avondale,Arizona,85374,US,623-925-0267,33.463288,-112.340849,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Safeway-Prescott Valley #1055,74400-83386,7720 E Hwy 69,,Prescott Valley,Arizona,86314,US,928-772-6125,34.587125,-112.329858,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
"Dysart & McDowell, Goodyear",11890-95688,1690 N. Dysart Road,,Avondale,Arizona,85374,US,623-547-2505,33.465323,-112.341658,Today: 04:00 to 09:30; Tomorrow: 03:30 to 10:30; Saturday: 04:00 to 10:30; Sunday: 04:30 to 09:30; Monday: 04:00 to 09:30; Tuesday: 04:00 to 09:30; Wednesday: 04:00 to 09:30,Amenities,0
"Speedway & Country Club, Tucson",6920-87200,3025 E. Speedway Blvd.,,Tucson,Arizona,85716,US,520-320-1760,32.236398,-110.927214,Today: 05:00 to 09:00; Tomorrow: 05:00 to 09:00; Saturday: 05:00 to 09:00; Sunday: 05:00 to 09:00; Monday: 05:00 to 09:00; Tuesday: 05:00 to 09:00; Wednesday: 05:00 to 09:00,Amenities,0
Bashas' - Chandler #161,72536-102068,4940 S Gilbert Rd,,Chandler,Arizona,85249,US,480-833-2240,33.234343,-111.790837,Today: 06:00 to 07:00; Tomorrow: 06:00 to 07:00; Saturday: 06:00 to 07:00; Sunday: 06:00 to 07:00; Monday: 06:00 to 07:00; Tuesday: 06:00 to 07:00; Wednesday: 06:00 to 07:00,Amenities,0
Power Rd & Baseline Rd,5610-244258,6807 E Baseline Rd #102,,Mesa,Arizona,85206,US,4802180300,33.378952,-111.68739,Today: 04:00 to 10:00; Tomorrow: 04:00 to 10:30; Saturday: 04:00 to 10:30; Sunday: 04:30 to 10:00; Monday: 04:00 to 10:00; Tuesday: 04:00 to 10:00; Wednesday: 04:00 to 10:00,Amenities,0
Fry's #474 Phoenix,22006-106706,29455 N Cave Creek Rd,,Phoenix,Arizona,85024:85331,US,480-538-7130,33.7525,-111.990556,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Safeway-Prescott #245,74290-74771,1044 Willow Creek Road,,Prescott,Arizona,86304,US,928-445-4550,34.561591,-112.484257,Today: 06:00 to 07:00; Tomorrow: 06:00 to 07:00; Saturday: 06:00 to 07:00; Sunday: 06:00 to 07:00; Monday: 06:00 to 07:00; Tuesday: 06:00 to 07:00; Wednesday: 06:00 to 07:00,Amenities,0
Bashas - Payson #54,24883-200585,142 East Hwy 260,,Payson,Arizona,85541,US,928-474-4495,34.249542,-111.31403,Today: 06:00 to 08:00; Tomorrow: 06:00 to 09:00; Saturday: 06:00 to 08:00; Sunday: 06:00 to 07:00; Monday: 06:00 to 07:00; Tuesday: 06:00 to 07:00; Wednesday: 06:00 to 07:00,Amenities,0
Target Tucson T-854,76402-97186,3901 W Ina Rd,,Marana,Arizona,85741,US,520-744-3553,32.336081,-111.048862,Today: 08:00 to 09:00; Tomorrow: 08:00 to 09:00; Saturday: 08:00 to 09:00; Sunday: 08:00 to 08:00; Monday: 08:00 to 09:00; Tuesday: 08:00 to 09:00; Wednesday: 08:00 to 09:00,Amenities,0
Arizona Western College,3044-141386,2020 South Ave 8E,,Yuma,Arizona,85366,US,9283447575,32.6298,-114.494896,Today: 06:45 to 08:00; Tomorrow: 07:00 to 03:00; Saturday: Closed; Sunday: Closed; Monday: 06:45 to 08:00; Tuesday: 06:45 to 08:00; Wednesday: 06:45 to 08:00,Amenities,0
McDowell & 99th Avenue,6779-78100,"10030 W  McDowell Rd, Ste 160",,Avondale,Arizona,85392,US,623-907-0917,33.464935,-112.2762,Today: 04:30 to 10:00; Tomorrow: 04:30 to 11:00; Saturday: 04:30 to 11:00; Sunday: 05:00 to 10:00; Monday: 04:30 to 10:00; Tuesday: 04:30 to 10:00; Wednesday: 04:30 to 10:00,Amenities,0
"Fry's-Prescott, AZ #116",5008-153924,950 Fair St,,Prescott,Arizona,86305,US,928-778-6494,34.553223,-112.482006,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Camelback & Litchfield,47582-257024,13840 W. Camelback Rd,#20,,Arizona,85340,US,(480) 285-8886,33.508818,-112.357115,Today: 04:00 to 10:00; Tomorrow: 04:00 to 10:30; Saturday: 04:30 to 10:30; Sunday: 04:30 to 10:00; Monday: 04:00 to 10:00; Tuesday: 04:00 to 10:00; Wednesday: 04:00 to 10:00,Amenities,0
Frys - Tucson #21,48882-257947,555 E. Grant Rd.,,Tucson,Arizona,85705,US,520-622-1976,32.250418,-110.962542,Today: 06:00 to 08:00; Tomorrow: 06:00 to 08:00; Saturday: 06:00 to 08:00; Sunday: 06:00 to 08:00; Monday: 06:00 to 08:00; Tuesday: 06:00 to 08:00; Wednesday: 06:00 to 08:00,Amenities,0
Chandler Heights & Gilbert,11889-105156,4970 S. Gilbert Road,#3,Chandler,Arizona,85249,US,480-895-0034,33.234498,-111.790893,Today: 04:00 to 09:30; Tomorrow: 04:00 to 09:30; Saturday: 04:30 to 09:30; Sunday: 05:00 to 09:00; Monday: 04:00 to 09:30; Tuesday: 04:00 to 09:30; Wednesday: 04:00 to 09:30,Amenities,0
Safeway-Mesa #2644,74810-91320,2151 N Power Rd,,Mesa,Arizona,85215,US,480-281-2972,33.45514,-111.68394,Today: 06:00 to 07:00; Tomorrow: 06:00 to 07:00; Saturday: 06:00 to 07:00; Sunday: 06:00 to 07:00; Monday: 06:00 to 07:00; Tuesday: 06:00 to 07:00; Wednesday: 06:00 to 07:00,Amenities,0
"Fry's-Phoenix, AZ #73",7074-149408,6625 W Happy Valley Rd,,Phoenix,Arizona,85310,US,,33.71206,-112.20165,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Virgin River Hotel & Casino,75273-97583,100 Pioneer Blvd,,Mesquite,Nevada,89027,US,802-346-7777,36.814886,-114.066955,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Safeway - Prescott #274,79642-111047,450 WHITE SPAR RD,,Prescott,Arizona,86303,US,9287783086,34.53092,-112.474909,Today: 06:00 to 07:00; Tomorrow: 06:00 to 07:00; Saturday: 06:00 to 07:00; Sunday: 06:00 to 07:00; Monday: 06:00 to 07:00; Tuesday: 06:00 to 07:00; Wednesday: 06:00 to 07:00,Amenities,0
Safeway-Payson #1536,74418-83388,401 E Hwy 260,,Payson,Arizona,85541,US,928-472-8208,34.244383,-111.322829,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Fry's-Marana #36,15605-151604,3770 W Ina Rd,,Marana,Arizona,85741,US,520-744-2472,32.337603,-111.045801,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Fortuna & I-8,18819-184204,11211 East Commercial Centre Loop,,,Arizona,AZ 85367,US,9283453564,32.671876,-114.441666,Today: 04:30 to 10:00; Tomorrow: 04:30 to 11:00; Saturday: 04:30 to 11:00; Sunday: 05:00 to 10:00; Monday: 04:30 to 10:00; Tuesday: 04:30 to 10:00; Wednesday: 04:30 to 10:00,Amenities,0
"91st. Avenue & Thomas, Phoenix",10309-98945,2815 N. 91st Avenue,#103,Phoenix,Arizona,85037,US,623-474-7163,33.478739,-112.254624,Today: 04:30 to 10:00; Tomorrow: 04:00 to 11:00; Saturday: 04:30 to 11:00; Sunday: 05:00 to 10:30; Monday: 04:30 to 10:00; Tuesday: 04:30 to 10:00; Wednesday: 04:30 to 10:00,Amenities,0
Hwy 69 & Hwy 89,19168-178224,1861 East Highway 69,,,Arizona,86301,US,928-445-4265,34.550248,-112.43395,Today: 04:30 to 10:30; Tomorrow: 04:30 to 11:00; Saturday: 04:30 to 11:00; Sunday: 05:00 to 10:30; Monday: 04:30 to 10:30; Tuesday: 04:30 to 10:30; Wednesday: 04:30 to 10:30,Amenities,0
"Dysart & Camelback, Phoenix",11892-105919,5104 N. Dysart Road,#400,,Arizona,85374,US,623-935-2845,33.508969,-112.341495,Today: 04:30 to 09:00; Tomorrow: 04:30 to 09:30; Saturday: 04:30 to 09:30; Sunday: 05:00 to 09:00; Monday: 04:30 to 09:00; Tuesday: 04:30 to 09:00; Wednesday: 04:30 to 09:00,Amenities,0
"Broadway Bl & Kolb Rd, Tucson",8744-94658,7288 E. Broadway Blvd.,#150,Tucson,Arizona,85748,US,520-721-7136,32.220491,-110.838479,Today: 04:00 to 11:00; Tomorrow: 04:00 to 11:30; Saturday: 04:00 to 11:00; Sunday: 04:00 to 11:00; Monday: 04:00 to 11:00; Tuesday: 04:00 to 11:00; Wednesday: 04:00 to 11:00,Amenities,0
Gilbert & Ocotillo,29379-251913,"4095 S. Gilbert Road, Suite 1",,Chandler,Arizona,85249,US,480-440-7359,33.24666,-111.789098,Today: 04:00 to 10:30; Tomorrow: 04:00 to 10:30; Saturday: 04:30 to 10:30; Sunday: 05:00 to 09:30; Monday: 04:00 to 10:30; Tuesday: 04:00 to 10:30; Wednesday: 04:00 to 10:30,Amenities,0
Bashas - Mesa #73,49004-256165,2864 N Power Rd,,Mesa,Arizona,85215,US,480-830-7900,33.467799,-111.684071,Today: 05:00 to 08:00; Tomorrow: 05:00 to 08:00; Saturday: 05:00 to 08:00; Sunday: 05:00 to 08:00; Monday: 05:00 to 08:00; Tuesday: 05:00 to 08:00; Wednesday: 05:00 to 08:00,Amenities,0
Bashas 66 Carefree,47139-256164,36889 TOM DARLINGTON,,Carefree,Arizona,85377,US,4804881797,33.824732,-111.921927,Today: 06:00 to 07:00; Tomorrow: 06:00 to 07:00; Saturday: 06:00 to 07:00; Sunday: 06:00 to 07:00; Monday: 06:00 to 07:00; Tuesday: 06:00 to 07:00; Wednesday: 06:00 to 07:00,Amenities,0
